unitid,inst_name,cip_desc,credlev,cred_desc,median_earnings_1yr,median_earnings_3yr,median_earnings_5yr,cip4,state,control,avg_annual_tuition_housing,avg_net_price_pub,avg_net_price_priv,unitid_n,credlev_n,credlev_str,composite_key
221908.0,Northeast State Community College,"Multi-/Interdisciplinary Studies, General.",2,Associate,,,,3000,TN,1,14129.0,5959.0,,221908,2,2,221908|3000|2
221908.0,Northeast State Community College,"Multi/Interdisciplinary Studies, Other.",1,Certificate,,,,3099,TN,1,14129.0,5959.0,,221908,1,1,221908|3099|1
221908.0,Northeast State Community College,Basic Skills and Developmental/Remedial Education.,1,Certificate,78417.0,70252.0,85386.0,3201,TN,1,14129.0,5959.0,,221908,1,1,221908|3201|1
221908.0,Northeast State Community College,Basic Skills and Developmental/Remedial Education.,2,Associate,,,,3201,TN,1,14129.0,5959.0,,221908,2,2,221908|3201|2
221908.0,Northeast State Community College,Physical Science Technologies/Technicians.,1,Certificate,,,,4103,TN,1,14129.0,5959.0,,221908,1,1,221908|4103|1
221908.0,Northeast State Community College,Criminal Justice and Corrections.,2,Associate,,,,4301,TN,1,14129.0,5959.0,,221908,2,2,221908|4301|2
221908.0,Northeast State Community College,Electrical and Power Transmission Installers.,1,Certificate,,,,4603,TN,1,14129.0,5959.0,,221908,1,1,221908|4603|1
221908.0,Northeast State Community College,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Certificate,,,,4702,TN,1,14129.0,5959.0,,221908,1,1,221908|4702|1
221908.0,Northeast State Community College,Vehicle Maintenance and Repair Technologies.,1,Certificate,,,,4706,TN,1,14129.0,5959.0,,221908,1,1,221908|4706|1
221908.0,Northeast State Community College,Vehicle Maintenance and Repair Technologies.,2,Associate,,,,4706,TN,1,14129.0,5959.0,,221908,2,2,221908|4706|2
221908.0,Northeast State Community College,Precision Metal Working.,1,Certificate,,,,4805,TN,1,14129.0,5959.0,,221908,1,1,221908|4805|1
221908.0,Northeast State Community College,Dental Support Services and Allied Professions.,1,Certificate,,,,5106,TN,1,14129.0,5959.0,,221908,1,1,221908|5106|1
221908.0,Northeast State Community College,Dental Support Services and Allied Professions.,2,Associate,,,,5106,TN,1,14129.0,5959.0,,221908,2,2,221908|5106|2
221908.0,Northeast State Community College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Certificate,,,,5109,TN,1,14129.0,5959.0,,221908,1,1,221908|5109|1
221908.0,Northeast State Community College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate,,,,5109,TN,1,14129.0,5959.0,,221908,2,2,221908|5109|2
221908.0,Northeast State Community College,Clinical/Medical Laboratory Science/Research and Allied Professions.,2,Associate,,,,5110,TN,1,14129.0,5959.0,,221908,2,2,221908|5110|2
221908.0,Northeast State Community College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate,65160.0,53463.0,64707.0,5138,TN,1,14129.0,5959.0,,221908,2,2,221908|5138|2
221908.0,Northeast State Community College,"Health Professions and Related Clinical Sciences, Other.",2,Associate,,35649.0,43696.0,5199,TN,1,14129.0,5959.0,,221908,2,2,221908|5199|2
221908.0,Northeast State Community College,"Business Administration, Management and Operations.",2,Associate,18572.0,,37995.0,5202,TN,1,14129.0,5959.0,,221908,2,2,221908|5202|2
221908.0,Northeast State Community College,Accounting and Related Services.,1,Certificate,,,,5203,TN,1,14129.0,5959.0,,221908,1,1,221908|5203|1
221908.0,Northeast State Community College,Business Operations Support and Assistant Services.,1,Certificate,,,,5204,TN,1,14129.0,5959.0,,221908,1,1,221908|5204|1
221908.0,Northeast State Community College,Business Operations Support and Assistant Services.,2,Associate,28385.0,26457.0,31312.0,5204,TN,1,14129.0,5959.0,,221908,2,2,221908|5204|2
221908.0,Northeast State Community College,Entrepreneurial and Small Business Operations.,1,Certificate,,,,5207,TN,1,14129.0,5959.0,,221908,1,1,221908|5207|1
221908.0,Northeast State Community College,"General Sales, Merchandising and Related Marketing Operations.",1,Certificate,,,,5218,TN,1,14129.0,5959.0,,221908,1,1,221908|5218|1
221953.0,Tusculum University,Natural Resources Conservation and Research.,3,Bachelor,,,,301,TN,2,43172.0,,22874.0,221953,3,3,221953|301|3
221953.0,Tusculum University,"Computer and Information Sciences, General.",3,Bachelor,,,,1101,TN,2,43172.0,,22874.0,221953,3,3,221953|1101|3
221953.0,Tusculum University,Computer Science.,3,Bachelor,,,,1107,TN,2,43172.0,,22874.0,221953,3,3,221953|1107|3
221953.0,Tusculum University,"Education, General.",3,Bachelor,36540.0,,,1301,TN,2,43172.0,,22874.0,221953,3,3,221953|1301|3
221953.0,Tusculum University,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,43172.0,,22874.0,221953,3,3,221953|1310|3
221953.0,Tusculum University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,36313.0,42826.0,1312,TN,2,43172.0,,22874.0,221953,3,3,221953|1312|3
221953.0,Tusculum University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,43172.0,,22874.0,221953,3,3,221953|1313|3
221953.0,Tusculum University,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,43172.0,,22874.0,221953,3,3,221953|2301|3
221953.0,Tusculum University,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,43172.0,,22874.0,221953,2,2,221953|2401|2
221953.0,Tusculum University,"Biology, General.",3,Bachelor,,,,2601,TN,2,43172.0,,22874.0,221953,3,3,221953|2601|3
221953.0,Tusculum University,Mathematics.,3,Bachelor,,,,2701,TN,2,43172.0,,22874.0,221953,3,3,221953|2701|3
221953.0,Tusculum University,Museology/Museum Studies.,3,Bachelor,,,,3014,TN,2,43172.0,,22874.0,221953,3,3,221953|3014|3
221953.0,Tusculum University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,2,43172.0,,22874.0,221953,3,3,221953|3099|3
221953.0,Tusculum University,Health and Physical Education/Fitness.,3,Bachelor,22825.0,26025.0,40094.0,3105,TN,2,43172.0,,22874.0,221953,3,3,221953|3105|3
221953.0,Tusculum University,Chemistry.,3,Bachelor,,,,4005,TN,2,43172.0,,22874.0,221953,3,3,221953|4005|3
221953.0,Tusculum University,"Psychology, General.",3,Bachelor,30170.0,28512.0,40794.0,4201,TN,2,43172.0,,22874.0,221953,3,3,221953|4201|3
221953.0,Tusculum University,Criminal Justice and Corrections.,3,Bachelor,,,,4301,TN,2,43172.0,,22874.0,221953,3,3,221953|4301|3
221953.0,Tusculum University,Political Science and Government.,3,Bachelor,,,,4510,TN,2,43172.0,,22874.0,221953,3,3,221953|4510|3
221953.0,Tusculum University,"Visual and Performing Arts, General.",3,Bachelor,,19080.0,25866.0,5001,TN,2,43172.0,,22874.0,221953,3,3,221953|5001|3
221953.0,Tusculum University,Health and Medical Administrative Services.,3,Bachelor,,,,5107,TN,2,43172.0,,22874.0,221953,3,3,221953|5107|3
221953.0,Tusculum University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor,,,,5109,TN,2,43172.0,,22874.0,221953,3,3,221953|5109|3
221953.0,Tusculum University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,57543.0,51023.0,71163.0,5138,TN,2,43172.0,,22874.0,221953,3,3,221953|5138|3
221953.0,Tusculum University,"Business Administration, Management and Operations.",3,Bachelor,48874.0,45492.0,58012.0,5202,TN,2,43172.0,,22874.0,221953,3,3,221953|5202|3
221953.0,Tusculum University,Human Resources Management and Services.,3,Bachelor,,,,5210,TN,2,43172.0,,22874.0,221953,3,3,221953|5210|3
221953.0,Tusculum University,History.,3,Bachelor,,,,5401,TN,2,43172.0,,22874.0,221953,3,3,221953|5401|3
221971.0,Union University,Communication and Media Studies.,3,Bachelor,,,,901,TN,2,55790.0,,26815.0,221971,3,3,221971|901|3
221971.0,Union University,Journalism.,3,Bachelor,,,,904,TN,2,55790.0,,26815.0,221971,3,3,221971|904|3
221971.0,Union University,"Radio, Television, and Digital Communication.",3,Bachelor,,,,907,TN,2,55790.0,,26815.0,221971,3,3,221971|907|3
221971.0,Union University,"Public Relations, Advertising, and Applied Communication.",3,Bachelor,,,,909,TN,2,55790.0,,26815.0,221971,3,3,221971|909|3
221971.0,Union University,"Computer and Information Sciences, General.",3,Bachelor,,,,1101,TN,2,55790.0,,26815.0,221971,3,3,221971|1101|3
221971.0,Union University,Computer Science.,3,Bachelor,,,,1107,TN,2,55790.0,,26815.0,221971,3,3,221971|1107|3
221971.0,Union University,Computer Software and Media Applications.,3,Bachelor,,,,1108,TN,2,55790.0,,26815.0,221971,3,3,221971|1108|3
221971.0,Union University,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,55790.0,,26815.0,221971,3,3,221971|1310|3
221971.0,Union University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,35445.0,44906.0,1312,TN,2,55790.0,,26815.0,221971,3,3,221971|1312|3
221971.0,Union University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,38071.0,,1313,TN,2,55790.0,,26815.0,221971,3,3,221971|1313|3
221971.0,Union University,Teaching English or French as a Second or Foreign Language.,3,Bachelor,,,,1314,TN,2,55790.0,,26815.0,221971,3,3,221971|1314|3
221971.0,Union University,"Electrical, Electronics and Communications Engineering.",3,Bachelor,,,,1410,TN,2,55790.0,,26815.0,221971,3,3,221971|1410|3
221971.0,Union University,Mechanical Engineering.,3,Bachelor,,,,1419,TN,2,55790.0,,26815.0,221971,3,3,221971|1419|3
221971.0,Union University,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor,,,,1601,TN,2,55790.0,,26815.0,221971,3,3,221971|1601|3
221971.0,Union University,"Romance Languages, Literatures, and Linguistics.",3,Bachelor,,,,1609,TN,2,55790.0,,26815.0,221971,3,3,221971|1609|3
221971.0,Union University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",3,Bachelor,,,,1611,TN,2,55790.0,,26815.0,221971,3,3,221971|1611|3
221971.0,Union University,"Family and Consumer Sciences/Human Sciences, General.",3,Bachelor,,,,1901,TN,2,55790.0,,26815.0,221971,3,3,221971|1901|3
221971.0,Union University,"English Language and Literature, General.",3,Bachelor,,,34256.0,2301,TN,2,55790.0,,26815.0,221971,3,3,221971|2301|3
221971.0,Union University,"Liberal Arts and Sciences, General Studies and Humanities.",1,Certificate,,,,2401,TN,2,55790.0,,26815.0,221971,1,1,221971|2401|1
221971.0,Union University,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,55790.0,,26815.0,221971,2,2,221971|2401|2
221971.0,Union University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,41320.0,35276.0,45443.0,2401,TN,2,55790.0,,26815.0,221971,3,3,221971|2401|3
221971.0,Union University,"Biology, General.",3,Bachelor,,,,2601,TN,2,55790.0,,26815.0,221971,3,3,221971|2601|3
221971.0,Union University,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor,,,,2602,TN,2,55790.0,,26815.0,221971,3,3,221971|2602|3
221971.0,Union University,Botany/Plant Biology.,3,Bachelor,,,,2603,TN,2,55790.0,,26815.0,221971,3,3,221971|2603|3
221971.0,Union University,Zoology/Animal Biology.,3,Bachelor,,,,2607,TN,2,55790.0,,26815.0,221971,3,3,221971|2607|3
221971.0,Union University,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor,,,,2613,TN,2,55790.0,,26815.0,221971,3,3,221971|2613|3
221971.0,Union University,Mathematics.,3,Bachelor,,,,2701,TN,2,55790.0,,26815.0,221971,3,3,221971|2701|3
221971.0,Union University,Intercultural/Multicultural and Diversity Studies.,3,Bachelor,,,,3023,TN,2,55790.0,,26815.0,221971,3,3,221971|3023|3
221971.0,Union University,Cultural Studies/Critical Theory and Analysis.,3,Bachelor,,,,3026,TN,2,55790.0,,26815.0,221971,3,3,221971|3026|3
221971.0,Union University,"Multi/Interdisciplinary Studies, Other.",1,Certificate,,,,3099,TN,2,55790.0,,26815.0,221971,1,1,221971|3099|1
221971.0,Union University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,47722.0,61007.0,3099,TN,2,55790.0,,26815.0,221971,3,3,221971|3099|3
221971.0,Union University,Health and Physical Education/Fitness.,3,Bachelor,,,,3105,TN,2,55790.0,,26815.0,221971,3,3,221971|3105|3
221971.0,Union University,Religion/Religious Studies.,2,Associate,,,,3802,TN,2,55790.0,,26815.0,221971,2,2,221971|3802|2
221971.0,Union University,Religion/Religious Studies.,3,Bachelor,,,,3802,TN,2,55790.0,,26815.0,221971,3,3,221971|3802|3
221971.0,Union University,"Philosophy and Religious Studies, Other.",3,Bachelor,,,,3899,TN,2,55790.0,,26815.0,221971,3,3,221971|3899|3
221971.0,Union University,Bible/Biblical Studies.,3,Bachelor,,,,3902,TN,2,55790.0,,26815.0,221971,3,3,221971|3902|3
221971.0,Union University,Missions/Missionary Studies and Missiology.,3,Bachelor,,,,3903,TN,2,55790.0,,26815.0,221971,3,3,221971|3903|3
221971.0,Union University,Religious/Sacred Music.,3,Bachelor,,,,3905,TN,2,55790.0,,26815.0,221971,3,3,221971|3905|3
221971.0,Union University,Pastoral Counseling and Specialized Ministries.,2,Associate,,,,3907,TN,2,55790.0,,26815.0,221971,2,2,221971|3907|2
221971.0,Union University,Pastoral Counseling and Specialized Ministries.,3,Bachelor,,,,3907,TN,2,55790.0,,26815.0,221971,3,3,221971|3907|3
221971.0,Union University,Chemistry.,3,Bachelor,,,,4005,TN,2,55790.0,,26815.0,221971,3,3,221971|4005|3
221971.0,Union University,Physics.,3,Bachelor,,,,4008,TN,2,55790.0,,26815.0,221971,3,3,221971|4008|3
221971.0,Union University,"Psychology, General.",3,Bachelor,,,35790.0,4201,TN,2,55790.0,,26815.0,221971,3,3,221971|4201|3
221971.0,Union University,"Clinical, Counseling and Applied Psychology.",3,Bachelor,,,,4228,TN,2,55790.0,,26815.0,221971,3,3,221971|4228|3
221971.0,Union University,Social Work.,3,Bachelor,38056.0,32593.0,42856.0,4407,TN,2,55790.0,,26815.0,221971,3,3,221971|4407|3
221971.0,Union University,Criminology.,3,Bachelor,,,,4504,TN,2,55790.0,,26815.0,221971,3,3,221971|4504|3
221971.0,Union University,Economics.,3,Bachelor,,,,4506,TN,2,55790.0,,26815.0,221971,3,3,221971|4506|3
221971.0,Union University,Political Science and Government.,3,Bachelor,,,,4510,TN,2,55790.0,,26815.0,221971,3,3,221971|4510|3
221971.0,Union University,Sociology.,3,Bachelor,,,,4511,TN,2,55790.0,,26815.0,221971,3,3,221971|4511|3
221971.0,Union University,Drama/Theatre Arts and Stagecraft.,3,Bachelor,,,,5005,TN,2,55790.0,,26815.0,221971,3,3,221971|5005|3
221971.0,Union University,Film/Video and Photographic Arts.,3,Bachelor,,,,5006,TN,2,55790.0,,26815.0,221971,3,3,221971|5006|3
221971.0,Union University,Fine and Studio Arts.,3,Bachelor,,26797.0,34300.0,5007,TN,2,55790.0,,26815.0,221971,3,3,221971|5007|3
221971.0,Union University,Music.,3,Bachelor,,,,5009,TN,2,55790.0,,26815.0,221971,3,3,221971|5009|3
221971.0,Union University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor,,,,5109,TN,2,55790.0,,26815.0,221971,3,3,221971|5109|3
221971.0,Union University,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor,,,,5110,TN,2,55790.0,,26815.0,221971,3,3,221971|5110|3
221971.0,Union University,Rehabilitation and Therapeutic Professions.,3,Bachelor,,,,5123,TN,2,55790.0,,26815.0,221971,3,3,221971|5123|3
221971.0,Union University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,68399.0,58445.0,79882.0,5138,TN,2,55790.0,,26815.0,221971,3,3,221971|5138|3
221971.0,Union University,"Business/Commerce, General.",3,Bachelor,,,,5201,TN,2,55790.0,,26815.0,221971,3,3,221971|5201|3
221971.0,Union University,"Business Administration, Management and Operations.",3,Bachelor,58201.0,33628.0,47078.0,5202,TN,2,55790.0,,26815.0,221971,3,3,221971|5202|3
221971.0,Union University,Accounting and Related Services.,3,Bachelor,,,,5203,TN,2,55790.0,,26815.0,221971,3,3,221971|5203|3
221971.0,Union University,Business/Managerial Economics.,3,Bachelor,,,,5206,TN,2,55790.0,,26815.0,221971,3,3,221971|5206|3
221971.0,Union University,Entrepreneurial and Small Business Operations.,3,Bachelor,,,,5207,TN,2,55790.0,,26815.0,221971,3,3,221971|5207|3
221971.0,Union University,International Business.,3,Bachelor,,,,5211,TN,2,55790.0,,26815.0,221971,3,3,221971|5211|3
221971.0,Union University,Marketing.,3,Bachelor,38886.0,,,5214,TN,2,55790.0,,26815.0,221971,3,3,221971|5214|3
221971.0,Union University,History.,3,Bachelor,,,,5401,TN,2,55790.0,,26815.0,221971,3,3,221971|5401|3
221999.0,Vanderbilt University,Architectural History and Criticism.,3,Bachelor,,,,408,TN,2,84412.0,,19040.0,221999,3,3,221999|408|3
221999.0,Vanderbilt University,Area Studies.,3,Bachelor,,,,501,TN,2,84412.0,,19040.0,221999,3,3,221999|501|3
221999.0,Vanderbilt University,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor,,,,502,TN,2,84412.0,,19040.0,221999,3,3,221999|502|3
221999.0,Vanderbilt University,Communication and Media Studies.,3,Bachelor,,45036.0,65907.0,901,TN,2,84412.0,,19040.0,221999,3,3,221999|901|3
221999.0,Vanderbilt University,Computer Science.,3,Bachelor,122244.0,,,1107,TN,2,84412.0,,19040.0,221999,3,3,221999|1107|3
221999.0,Vanderbilt University,"Education, General.",3,Bachelor,,,,1301,TN,2,84412.0,,19040.0,221999,3,3,221999|1301|3
221999.0,Vanderbilt University,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,84412.0,,19040.0,221999,3,3,221999|1310|3
221999.0,Vanderbilt University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,,,1312,TN,2,84412.0,,19040.0,221999,3,3,221999|1312|3
221999.0,Vanderbilt University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,84412.0,,19040.0,221999,3,3,221999|1313|3
221999.0,Vanderbilt University,"Education, Other.",3,Bachelor,,,,1399,TN,2,84412.0,,19040.0,221999,3,3,221999|1399|3
221999.0,Vanderbilt University,Biomedical/Medical Engineering.,3,Bachelor,63402.0,80171.0,105677.0,1405,TN,2,84412.0,,19040.0,221999,3,3,221999|1405|3
221999.0,Vanderbilt University,Chemical Engineering.,3,Bachelor,75639.0,86997.0,105943.0,1407,TN,2,84412.0,,19040.0,221999,3,3,221999|1407|3
221999.0,Vanderbilt University,Civil Engineering.,3,Bachelor,,,107563.0,1408,TN,2,84412.0,,19040.0,221999,3,3,221999|1408|3
221999.0,Vanderbilt University,Computer Engineering.,3,Bachelor,,,,1409,TN,2,84412.0,,19040.0,221999,3,3,221999|1409|3
221999.0,Vanderbilt University,"Electrical, Electronics and Communications Engineering.",3,Bachelor,,,,1410,TN,2,84412.0,,19040.0,221999,3,3,221999|1410|3
221999.0,Vanderbilt University,Engineering Science.,3,Bachelor,81126.0,78634.0,109116.0,1413,TN,2,84412.0,,19040.0,221999,3,3,221999|1413|3
